id,is_del,sort,crtd_at,uptd_at,dltd_at,is_active,tree_id,tree_level,tree_left,tree_right,is_leaf,t_path,name,sname,abbr,stcode,initials,pinyin,longitude,latitude,area_code,zip_code,mname,msname,extra,suffix,is_hot,is_r,is_m,is_d,creator,pid
01GSWGTEHX1DSAR0QE65SQ4R86,f,2790,2023-03-03 15:17:10.735712+08,2023-03-03 15:17:10.735712+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FN7EKPMC7QCH8Z6ZSE,元谋县,元谋,,532328,ym,yuanmou,101.870834,25.703312,,651300,"云南省,楚雄自治州,元谋县","云南,楚雄,元谋","",县,f,t,f,f,"",01GSWGT7FN7EKPMC7QCH8Z6ZSE
01GSWGTEJ0Q50K1J3TM57TRHF6,f,2791,2023-03-03 15:17:10.736826+08,2023-03-03 15:17:10.736826+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FN7EKPMC7QCH8Z6ZSE,武定县,武定,,532329,wd,wuding,102.406784,25.5301,,651600,"云南省,楚雄自治州,武定县","云南,楚雄,武定","",县,f,t,f,f,"",01GSWGT7FN7EKPMC7QCH8Z6ZSE
01GSWGTEJ4C1ZFPFFT0PE9PNVB,f,2792,2023-03-03 15:17:10.737897+08,2023-03-03 15:17:10.737897+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FN7EKPMC7QCH8Z6ZSE,禄丰县,禄丰,,532331,lf,lufeng,102.075691,25.14327,,651200,"云南省,楚雄自治州,禄丰县","云南,楚雄,禄丰","",县,f,t,f,f,"",01GSWGT7FN7EKPMC7QCH8Z6ZSE
01GSWGTEJ70DGQBXTPTYW95FHZ,f,2793,2023-03-03 15:17:10.739021+08,2023-03-03 15:17:10.739021+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,个旧市,个旧,,532501,gj,gejiu,103.154755,23.360382,,661000,"云南省,红河自治州,个旧市","云南,红河,个旧","",市,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEJBTWW5Z0TV66JWR4C8,f,2794,2023-03-03 15:17:10.740842+08,2023-03-03 15:17:10.740842+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,开远市,开远,,532502,ky,kaiyuan,103.258682,23.713833,,661600,"云南省,红河自治州,开远市","云南,红河,开远","",市,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEJFEW27P8QYEGKDY1J2,f,2795,2023-03-03 15:17:10.742766+08,2023-03-03 15:17:10.742766+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,蒙自市,蒙自,,532503,mz,mengzi,103.385002,23.366844,,661100,"云南省,红河自治州,蒙自市","云南,红河,蒙自","",市,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEJJ4VBB8W90BNQ0P65T,f,2796,2023-03-03 15:17:10.744023+08,2023-03-03 15:17:10.744024+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,屏边自治县,屏边,,532523,pb,pingbian,103.687225,22.987013,,661200,"云南省,红河自治州,屏边自治县","云南,红河,屏边",苗族,自治县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEJRSGQ9RDC6C26DF86Z,f,2797,2023-03-03 15:17:10.745124+08,2023-03-03 15:17:10.745124+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,建水县,建水,,532524,js,jianshui,102.820496,23.618387,,654300,"云南省,红河自治州,建水县","云南,红河,建水","",县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEJX9SV1KSAWNT52CWAR,f,2798,2023-03-03 15:17:10.746245+08,2023-03-03 15:17:10.746245+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,石屏县,石屏,,532525,sp,shiping,102.484467,23.712568,,662200,"云南省,红河自治州,石屏县","云南,红河,石屏","",县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEJZRWXDFDQMR49ZT9N4,f,2799,2023-03-03 15:17:10.7474+08,2023-03-03 15:17:10.7474+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,弥勒市,弥勒,,532526,ml,mile,103.436989,24.408369,,652300,"云南省,红河自治州,弥勒市","云南,红河,弥勒","",市,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEK3G5KYARX0DRQSKW10,f,2800,2023-03-03 15:17:10.748497+08,2023-03-03 15:17:10.748497+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,泸西县,泸西,,532527,lx,luxi,103.759621,24.532368,,652400,"云南省,红河自治州,泸西县","云南,红河,泸西","",县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEK7Q1T6VBA29200X4V0,f,2801,2023-03-03 15:17:10.749567+08,2023-03-03 15:17:10.749568+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,元阳县,元阳,,532528,yy,yuanyang,102.837059,23.219772,,662400,"云南省,红河自治州,元阳县","云南,红河,元阳","",县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEKBFNJVCH00D2W8HZ4T,f,2802,2023-03-03 15:17:10.751195+08,2023-03-03 15:17:10.751196+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,红河县,红河,,532529,hh,honghe,102.421211,23.36919,,661400,"云南省,红河自治州,红河县","云南,红河,红河","",县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEKEBCY9F7DTYWW09Y87,f,2803,2023-03-03 15:17:10.752467+08,2023-03-03 15:17:10.752467+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,金平自治县,金平,,532530,jp,jinping,103.228355,22.779982,,661500,"云南省,红河自治州,金平自治县","云南,红河,金平",苗族瑶族傣族,自治县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEKHDRJM9BMXMFRAMCN5,f,2804,2023-03-03 15:17:10.753537+08,2023-03-03 15:17:10.753537+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,绿春县,绿春,,532531,lc,lu:chun,102.39286,22.993521,,662500,"云南省,红河自治州,绿春县","云南,红河,绿春","",县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEKMF2C9G7GX1ZCJVE7E,f,2805,2023-03-03 15:17:10.754672+08,2023-03-03 15:17:10.754672+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FRNN9HDZ0CGM8XZQDA,河口自治县,河口,,532532,hk,hekou,103.961594,22.507563,,661300,"云南省,红河自治州,河口自治县","云南,红河,河口",瑶族,自治县,f,t,f,f,"",01GSWGT7FRNN9HDZ0CGM8XZQDA
01GSWGTEKRNNXJG05REYP9JZTT,f,2806,2023-03-03 15:17:10.755864+08,2023-03-03 15:17:10.755864+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,文山县,文山,,532601,ws,wenshan,104.244278,23.369217,,663000,"云南省,文山自治州,文山县","云南,文山,文山","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEKV5NXZCDSHGHMV8FKB,f,2807,2023-03-03 15:17:10.7584+08,2023-03-03 15:17:10.758401+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,砚山县,砚山,,532622,ys,yanshan,104.343987,23.612301,,663100,"云南省,文山自治州,砚山县","云南,文山,砚山","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEKY2FB5WCYACZRHHP74,f,2808,2023-03-03 15:17:10.759744+08,2023-03-03 15:17:10.759744+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,西畴县,西畴,,532623,xc,xichou,104.675713,23.437439,,663500,"云南省,文山自治州,西畴县","云南,文山,西畴","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEM1YMH6V0GG2F8739D0,f,2809,2023-03-03 15:17:10.760961+08,2023-03-03 15:17:10.760961+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,麻栗坡县,麻栗坡,,532624,mlp,malipo,104.701897,23.124201,,663600,"云南省,文山自治州,麻栗坡县","云南,文山,麻栗坡","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEM385A064685FM9NYN5,f,2810,2023-03-03 15:17:10.762326+08,2023-03-03 15:17:10.762326+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,马关县,马关,,532625,mg,maguan,104.398621,23.011723,,663700,"云南省,文山自治州,马关县","云南,文山,马关","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEM8H8H4B857JFWETWRE,f,2811,2023-03-03 15:17:10.763508+08,2023-03-03 15:17:10.763509+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,丘北县,丘北,,532626,qb,qiubei,104.194366,24.040981,,663200,"云南省,文山自治州,丘北县","云南,文山,丘北","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEMBHKW6RCT9EQPVCQBX,f,2812,2023-03-03 15:17:10.76458+08,2023-03-03 15:17:10.76458+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,广南县,广南,,532627,gn,guangnan,105.056686,24.050272,,663300,"云南省,文山自治州,广南县","云南,文山,广南","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEMF070NYM6DF4G0SS7S,f,2813,2023-03-03 15:17:10.76569+08,2023-03-03 15:17:10.76569+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FT1MF6QS2XJ83FKQVZ,富宁县,富宁,,532628,fn,funing,105.628563,23.626493,,663400,"云南省,文山自治州,富宁县","云南,文山,富宁","",县,f,t,f,f,"",01GSWGT7FT1MF6QS2XJ83FKQVZ
01GSWGTEMJNT6CWFS5JQMNJZVJ,f,2814,2023-03-03 15:17:10.766872+08,2023-03-03 15:17:10.766873+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FYA9AEFCXA8677WFWE,景洪市,景洪,,532801,jh,jinghong,100.797943,22.002087,,666100,"云南省,西双版纳自治州,景洪市","云南,西双版纳,景洪","",市,f,t,f,f,"",01GSWGT7FYA9AEFCXA8677WFWE
01GSWGTEMMZZAZQ5HRDY9W75HQ,f,2815,2023-03-03 15:17:10.767982+08,2023-03-03 15:17:10.767982+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FYA9AEFCXA8677WFWE,勐海县,勐海,,532822,mh,menghai,100.448288,21.955866,,666200,"云南省,西双版纳自治州,勐海县","云南,西双版纳,勐海","",县,f,t,f,f,"",01GSWGT7FYA9AEFCXA8677WFWE
01GSWGTEMRQXC4HSHKG2VN82SA,f,2816,2023-03-03 15:17:10.769071+08,2023-03-03 15:17:10.769072+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7FYA9AEFCXA8677WFWE,勐腊县,勐腊,,532823,ml,mengla,101.567047,21.479448,,666300,"云南省,西双版纳自治州,勐腊县","云南,西双版纳,勐腊","",县,f,t,f,f,"",01GSWGT7FYA9AEFCXA8677WFWE
01GSWGTEMW1P1CS4MA7BRP8YY5,f,2817,2023-03-03 15:17:10.770155+08,2023-03-03 15:17:10.770155+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,大理市,大理,,532901,dl,dali,100.241371,25.593067,,671000,"云南省,大理自治州,大理市","云南,大理,大理","",市,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEMZW1C0XHSBTBZKE1KT,f,2818,2023-03-03 15:17:10.771197+08,2023-03-03 15:17:10.771197+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,漾濞自治县,漾濞,,532922,yb,yangbi,99.95797,25.669544,,672500,"云南省,大理自治州,漾濞自治县","云南,大理,漾濞",彝族,自治县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEN1TS9JBGDBVMY2EKNW,f,2819,2023-03-03 15:17:10.772393+08,2023-03-03 15:17:10.772394+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,祥云县,祥云,,532923,xy,xiangyun,100.554024,25.477072,,672100,"云南省,大理自治州,祥云县","云南,大理,祥云","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEN4HWP0Z5NG4ETVV7QD,f,2820,2023-03-03 15:17:10.774384+08,2023-03-03 15:17:10.774384+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,宾川县,宾川,,532924,bc,binchuan,100.578957,25.825903,,671600,"云南省,大理自治州,宾川县","云南,大理,宾川","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEN7M4YA6HN3PNNJ60RS,f,2821,2023-03-03 15:17:10.776079+08,2023-03-03 15:17:10.77608+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,弥渡县,弥渡,,532925,md,midu,100.490669,25.342594,,675600,"云南省,大理自治州,弥渡县","云南,大理,弥渡","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEND5N7CDT02BHMZN09T,f,2822,2023-03-03 15:17:10.777307+08,2023-03-03 15:17:10.777307+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,南涧自治县,南涧,,532926,nj,nanjian,100.518684,25.041279,,675700,"云南省,大理自治州,南涧自治县","云南,大理,南涧",彝族,自治县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTENJGC9K6W1NVJEF597S,f,2823,2023-03-03 15:17:10.778474+08,2023-03-03 15:17:10.778475+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,巍山自治县,巍山,,532927,ws,weishan,100.30793,25.230909,,672400,"云南省,大理自治州,巍山自治县","云南,大理,巍山",彝族回族,自治县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTENN1RB1J3H9JYV8M1C1,f,2824,2023-03-03 15:17:10.779622+08,2023-03-03 15:17:10.779622+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,永平县,永平,,532928,yp,yongping,99.533539,25.461281,,672600,"云南省,大理自治州,永平县","云南,大理,永平","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTENTAWZNHJTFPDJFCG4R,f,2825,2023-03-03 15:17:10.780829+08,2023-03-03 15:17:10.780829+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,云龙县,云龙,,532929,yl,yunlong,99.3694,25.884954,,672700,"云南省,大理自治州,云龙县","云南,大理,云龙","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTENX564R11YF43VP2XH1,f,2826,2023-03-03 15:17:10.781933+08,2023-03-03 15:17:10.781933+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,洱源县,洱源,,532930,ey,eryuan,99.951706,26.111185,,671200,"云南省,大理自治州,洱源县","云南,大理,洱源","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEP10GZVSKKK5DZF18E1,f,2827,2023-03-03 15:17:10.783012+08,2023-03-03 15:17:10.783013+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,剑川县,剑川,,532931,jc,jianchuan,99.905884,26.530066,,671300,"云南省,大理自治州,剑川县","云南,大理,剑川","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEP3V22JAQHBP7YM3K2D,f,2828,2023-03-03 15:17:10.784099+08,2023-03-03 15:17:10.784099+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G195AB6BD0M91NRSP4,鹤庆县,鹤庆,,532932,hq,heqing,100.173378,26.55839,,671500,"云南省,大理自治州,鹤庆县","云南,大理,鹤庆","",县,f,t,f,f,"",01GSWGT7G195AB6BD0M91NRSP4
01GSWGTEP6FPVAWF1PNMA9NSZ1,f,2829,2023-03-03 15:17:10.785229+08,2023-03-03 15:17:10.785229+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G45YRZC3SP6A6QSAPK,瑞丽市,瑞丽,,533102,rl,ruili,97.855881,24.010735,,678600,"云南省,德宏自治州,瑞丽市","云南,德宏,瑞丽","",市,f,t,f,f,"",01GSWGT7G45YRZC3SP6A6QSAPK
01GSWGTEPAKR041M0Q56QZ33WM,f,2830,2023-03-03 15:17:10.786334+08,2023-03-03 15:17:10.786335+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G45YRZC3SP6A6QSAPK,芒市,芒市,,533103,ms,mangshi,98.577606,24.436699,,678499,"云南省,德宏自治州,芒市","云南,德宏,芒市","","",f,t,f,f,"",01GSWGT7G45YRZC3SP6A6QSAPK
01GSWGTEPE81X1RDE3S1ZY44EQ,f,2831,2023-03-03 15:17:10.787448+08,2023-03-03 15:17:10.787448+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G45YRZC3SP6A6QSAPK,梁河县,梁河,,533122,lh,lianghe,98.298195,24.807421,,679200,"云南省,德宏自治州,梁河县","云南,德宏,梁河","",县,f,t,f,f,"",01GSWGT7G45YRZC3SP6A6QSAPK
01GSWGTEPHAAW9H462HG368AKT,f,2832,2023-03-03 15:17:10.788553+08,2023-03-03 15:17:10.788553+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G45YRZC3SP6A6QSAPK,盈江县,盈江,,533123,yj,yingjiang,97.933929,24.709541,,679300,"云南省,德宏自治州,盈江县","云南,德宏,盈江","",县,f,t,f,f,"",01GSWGT7G45YRZC3SP6A6QSAPK
01GSWGTEPKX6JK8M8PN6JSW4NB,f,2833,2023-03-03 15:17:10.790124+08,2023-03-03 15:17:10.790125+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G45YRZC3SP6A6QSAPK,陇川县,陇川,,533124,lc,longchuan,97.794441,24.184065,,678700,"云南省,德宏自治州,陇川县","云南,德宏,陇川","",县,f,t,f,f,"",01GSWGT7G45YRZC3SP6A6QSAPK
01GSWGTEPPBTQQPJFY8NR37KFC,f,2834,2023-03-03 15:17:10.791996+08,2023-03-03 15:17:10.791996+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G7829GRSS7AK3A7CGX,泸水市,泸水,,533321,ls,lushui,98.854065,25.851143,,673200,"云南省,怒江自治州,泸水市","云南,怒江,泸水","",市,f,t,f,f,"",01GSWGT7G7829GRSS7AK3A7CGX
01GSWGTEPSBWDYK0M3ZG2MV14V,f,2835,2023-03-03 15:17:10.793289+08,2023-03-03 15:17:10.793289+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G7829GRSS7AK3A7CGX,福贡县,福贡,,533323,fg,fugong,98.867416,26.902739,,673400,"云南省,怒江自治州,福贡县","云南,怒江,福贡","",县,f,t,f,f,"",01GSWGT7G7829GRSS7AK3A7CGX
01GSWGTEPXHNJ81BJ5NJ5DH1AE,f,2836,2023-03-03 15:17:10.794479+08,2023-03-03 15:17:10.794479+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G7829GRSS7AK3A7CGX,贡山县,贡山,,533324,gs,gongshan,98.666138,27.738054,,673500,"云南省,怒江自治州,贡山县","云南,怒江,贡山",独龙族怒族,县,f,t,f,f,"",01GSWGT7G7829GRSS7AK3A7CGX
01GSWGTEQ025SYX6PG6JKWQBGM,f,2837,2023-03-03 15:17:10.795618+08,2023-03-03 15:17:10.795618+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G7829GRSS7AK3A7CGX,兰坪县,兰坪,,533325,lp,lanping,99.421379,26.453838,,671400,"云南省,怒江自治州,兰坪县","云南,怒江,兰坪",白族普米族,县,f,t,f,f,"",01GSWGT7G7829GRSS7AK3A7CGX
01GSWGTEQ2GWA1XHNGD220NMGR,f,2838,2023-03-03 15:17:10.796761+08,2023-03-03 15:17:10.796761+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G9CDWDEN2FECZDT2PF,香格里拉市,香格里拉,,533421,xgll,xianggelila,99.708664,27.825804,,674400,"云南省,迪庆自治州,香格里拉市","云南,迪庆,香格里拉","",市,f,t,f,f,"",01GSWGT7G9CDWDEN2FECZDT2PF
01GSWGTEQ5FR3VCA84YZ92QRE0,f,2839,2023-03-03 15:17:10.797893+08,2023-03-03 15:17:10.797893+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G9CDWDEN2FECZDT2PF,德钦县,德钦,,533422,dq,deqin,98.915062,28.483273,,674500,"云南省,迪庆自治州,德钦县","云南,迪庆,德钦","",县,f,t,f,f,"",01GSWGT7G9CDWDEN2FECZDT2PF
01GSWGTEQ8Z3KJMEK1JZ56D45G,f,2840,2023-03-03 15:17:10.798924+08,2023-03-03 15:17:10.798924+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7G9CDWDEN2FECZDT2PF,维西县,维西,,533423,wx,weixi,99.286354,27.180948,,674600,"云南省,迪庆自治州,维西县","云南,迪庆,维西","",县,f,t,f,f,"",01GSWGT7G9CDWDEN2FECZDT2PF
01GSWGTEQCSCW8F8Z1F6KGZP8P,f,2841,2023-03-03 15:17:10.800063+08,2023-03-03 15:17:10.800063+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7GFGH7JTF8704PDM5AY,隆阳区,隆阳,,530502,ly,longyang,99.165825,25.112144,,678000,"云南省,保山市,隆阳区","云南,保山,隆阳","",区,f,t,f,f,"",01GSWGT7GFGH7JTF8704PDM5AY
01GSWGTEQFCBTXGRWVWBJTAGMR,f,2842,2023-03-03 15:17:10.801189+08,2023-03-03 15:17:10.80119+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7GFGH7JTF8704PDM5AY,施甸县,施甸,,530521,sd,shidian,99.183754,24.730846,,678200,"云南省,保山市,施甸县","云南,保山,施甸","",县,f,t,f,f,"",01GSWGT7GFGH7JTF8704PDM5AY
01GSWGTEQJM36ZH0XJYBF7WMXM,f,2843,2023-03-03 15:17:10.802345+08,2023-03-03 15:17:10.802345+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7GFGH7JTF8704PDM5AY,腾冲市,腾冲,,530522,tc,tengchong,98.497292,25.01757,,679100,"云南省,保山市,腾冲市","云南,保山,腾冲","",市,f,t,f,f,"",01GSWGT7GFGH7JTF8704PDM5AY
01GSWGTEQMHA1KSKR30EJS65RR,f,2844,2023-03-03 15:17:10.803587+08,2023-03-03 15:17:10.803587+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT698318VRQTNCBT55H5F/01GSWGT7GFGH7JTF8704PDM5AY,龙陵县,龙陵,,530523,ll,longling,98.693565,24.591911,,678300,"云南省,保山市,龙陵县","云南,保山,龙陵","",县,f,t,f,f,"",01GSWGT7GFGH7JTF8704PDM5AY
